Campaign_ID,Platform,Campaign_Name,Ad_Spend,Impressions,Clicks,Leads,Purchases,Revenue
CMP-2196,TikTok Ads,Holiday Sale - Q4,3642.11,717281,29149,4413,575,104412.76
CMP-2197,Google Ads,Holiday Sale - Q2,2884.95,165918,4854,664,109,8939.9
CMP-2198,LinkedIn Ads,Retargeting - Q1,1083.37,91952,3907,406,48,5832.35
CMP-2199,Meta (Facebook/IG),Retargeting - Q4,715.88,123815,1532,266,52,6452.47
CMP-2200,TikTok Ads,Retargeting - Q4,3099.59,400469,9852,1537,260,38882.66
CMP-2201,Meta (Facebook/IG),Lead Gen - Q1,2687.22,491186,8681,1116,137,10436.9
CMP-2202,Meta (Facebook/IG),Holiday Sale - Q4,3487.64,207491,8455,787,111,6759.04
CMP-2203,TikTok Ads,Holiday Sale - Q4,1531.57,118507,5277,402,107,13745.44
CMP-2204,TikTok Ads,Holiday Sale - Q3,3027.43,263632,11150,1570,279,15989.83
CMP-2205,TikTok Ads,Brand Awareness - Q3,1346.72,251272,10881,1571,259,28669.17
CMP-2206,Google Ads,Holiday Sale - Q3,4851.91,590238,23595,2718,543,92894.16
CMP-2207,LinkedIn Ads,Brand Awareness - Q1,1932.99,108687,2545,348,94,5573.14
CMP-2208,Meta (Facebook/IG),Lead Gen - Q4,4457.7,498291,20642,1779,449,75143.33
CMP-2209,Meta (Facebook/IG),Brand Awareness - Q2,1827.99,223065,3759,695,113,11227.22
CMP-2210,Meta (Facebook/IG),Lead Gen - Q3,4286.46,491753,15490,2462,426,40733.94
CMP-2211,Google Ads,Retargeting - Q3,3796.82,253036,5116,720,176,18980.24
CMP-2212,Email Promo,Brand Awareness - Q2,3401.29,325090,4382,483,138,26505.56
CMP-2213,Meta (Facebook/IG),Lead Gen - Q3,2424.94,192012,5538,302,69,8217.05
CMP-2214,TikTok Ads,Brand Awareness - Q3,3803.69,674589,33620,3756,678,65421.23
CMP-2215,Email Promo,Retargeting - Q2,3279.56,394369,19569,3070,896,94497.65
CMP-2216,Google Ads,Product Launch - Q4,2696.06,462306,20475,2797,766,73395.83
CMP-2217,Meta (Facebook/IG),Lead Gen - Q2,4237.84,526336,20388,3011,813,154201.94
CMP-2218,Meta (Facebook/IG),Retargeting - Q2,738.7,72384,831,50,12,940.75
CMP-2219,Email Promo,Holiday Sale - Q3,4350.27,402965,12274,2195,477,41870.57
CMP-2220,Meta (Facebook/IG),Holiday Sale - Q3,2525.28,165309,1855,290,74,14357.52
CMP-2221,Google Ads,Lead Gen - Q1,657.17,85444,2102,292,72,10709.75
CMP-2222,LinkedIn Ads,Product Launch - Q4,4685.51,243612,7825,1199,266,52345.85
CMP-2223,Google Ads,Holiday Sale - Q2,3180.84,259078,9026,1146,243,34697.66
CMP-2224,TikTok Ads,Holiday Sale - Q4,1828.22,131972,4575,300,88,13015.5
CMP-2225,TikTok Ads,Retargeting - Q4,3203.47,512463,15158,1403,357,44920.13
CMP-2226,Email Promo,Brand Awareness - Q2,1975.47,301794,4425,628,184,35218.32
CMP-2227,TikTok Ads,Retargeting - Q2,3818.26,751040,25192,3729,691,41612.89
CMP-2228,Google Ads,Retargeting - Q4,4483.62,225480,6548,547,143,16116.82
CMP-2229,Meta (Facebook/IG),Holiday Sale - Q4,1012.97,109480,4646,257,52,7671.76
CMP-2230,TikTok Ads,Product Launch - Q4,3676.21,264461,7914,993,213,14653.18
CMP-2231,Google Ads,Holiday Sale - Q2,3973.01,427222,8074,930,191,17026.93
CMP-2232,Google Ads,Retargeting - Q4,1908.45,282241,4058,496,104,13728.78
CMP-2233,LinkedIn Ads,Product Launch - Q2,1815.41,271119,11757,1944,250,38878.28
CMP-2234,Meta (Facebook/IG),Lead Gen - Q2,4018.34,788114,13303,1670,414,54424.42
CMP-2235,Meta (Facebook/IG),Retargeting - Q3,4962.51,339061,13516,2633,543,37989.98
CMP-2236,Meta (Facebook/IG),Retargeting - Q2,770.26,48798,1048,153,21,3915.59
CMP-2237,Google Ads,Product Launch - Q3,970.74,182176,8788,1179,247,25631.12
CMP-2238,Meta (Facebook/IG),Lead Gen - Q3,4426.24,403743,18505,3171,750,52938.43
CMP-2239,Google Ads,Product Launch - Q4,4228.39,839197,10302,1210,142,19338.54
CMP-2240,Google Ads,Product Launch - Q1,1437.07,175179,2840,534,106,16045.61
CMP-2241,Email Promo,Brand Awareness - Q1,4140.61,222683,6019,675,145,8460.42
CMP-2242,Google Ads,Brand Awareness - Q1,3334.06,410946,7934,1197,326,61464.77
CMP-2243,Email Promo,Retargeting - Q3,1557.15,213256,7868,1155,200,25276.99
CMP-2244,TikTok Ads,Lead Gen - Q4,380.25,53218,2449,187,27,4616.86
CMP-2245,Email Promo,Product Launch - Q3,3295.99,244253,4997,863,99,13932.93
CMP-2246,Google Ads,Lead Gen - Q2,144.29,18476,547,71,14,2083.67
CMP-2247,Meta (Facebook/IG),Retargeting - Q1,2960.5,210614,9179,1048,167,33394.63
CMP-2248,Meta (Facebook/IG),Lead Gen - Q1,4137.84,358201,11988,1193,253,30231.81
CMP-2249,Meta (Facebook/IG),Brand Awareness - Q1,2873.72,301929,11125,1178,341,20579.54
CMP-2250,Email Promo,Product Launch - Q3,1562.11,194979,6856,1061,314,19385.8
CMP-2251,TikTok Ads,Holiday Sale - Q4,1579.53,179370,8660,978,233,36914.42
CMP-2252,Meta (Facebook/IG),Lead Gen - Q3,1329.57,234010,11316,1106,133,8248.1
CMP-2253,Meta (Facebook/IG),Lead Gen - Q3,1039.87,140762,6080,508,148,15831.83
CMP-2254,TikTok Ads,Lead Gen - Q4,4784.81,751776,10132,1235,175,26443.93
CMP-2255,TikTok Ads,Holiday Sale - Q4,3770.97,641073,9746,635,179,18257.22
CMP-2256,Google Ads,Product Launch - Q4,641.4,79442,1379,201,37,3005.3
CMP-2257,Google Ads,Retargeting - Q4,3355.98,379357,4260,601,95,5510.07
CMP-2258,Email Promo,Lead Gen - Q1,3771.26,339689,11854,1119,268,45358.22
CMP-2259,Email Promo,Retargeting - Q2,3700.96,418383,8326,1398,150,11033.19
CMP-2260,Email Promo,Lead Gen - Q1,3620.59,206770,4774,488,62,5070.82
CMP-2261,Meta (Facebook/IG),Brand Awareness - Q1,4554.79,487909,14176,745,108,15533.98
CMP-2262,Google Ads,Holiday Sale - Q2,3814.43,498647,9044,668,76,6750.38
CMP-2263,Email Promo,Retargeting - Q3,1600.65,262349,10924,1743,277,54811.73
CMP-2264,Meta (Facebook/IG),Lead Gen - Q1,3250.69,178318,8231,1104,170,15778.78
CMP-2265,Meta (Facebook/IG),Brand Awareness - Q4,3989.4,686724,28173,2232,399,53154.38
CMP-2266,TikTok Ads,Holiday Sale - Q3,1053.66,83817,3279,629,67,7653.96
CMP-2267,Google Ads,Lead Gen - Q1,531.32,82691,1036,67,11,1593.97
CMP-2268,Google Ads,Retargeting - Q4,4214.67,391326,8352,1519,273,42438.94
CMP-2269,TikTok Ads,Holiday Sale - Q3,151.95,9568,371,40,5,829.15
CMP-2270,Meta (Facebook/IG),Retargeting - Q1,2448.1,455744,10986,2188,298,22190.41
CMP-2271,TikTok Ads,Retargeting - Q3,2124.93,229981,7491,1064,234,39708.18
CMP-2272,TikTok Ads,Holiday Sale - Q4,871.28,82428,1155,149,34,5513.08
CMP-2273,Google Ads,Product Launch - Q2,2079.7,399176,14272,2279,611,101202.53
CMP-2274,Email Promo,Holiday Sale - Q1,4855.01,868682,17248,1230,364,44748.26
CMP-2275,Email Promo,Retargeting - Q1,1274.78,240973,2502,415,64,7458.2
CMP-2276,TikTok Ads,Holiday Sale - Q3,4069.78,450980,22282,1667,299,56920.47
CMP-2277,Meta (Facebook/IG),Product Launch - Q1,2363.52,443209,18117,2495,527,35932.72
CMP-2278,TikTok Ads,Brand Awareness - Q3,3687.75,638234,13419,2311,484,34989.89
CMP-2279,Google Ads,Retargeting - Q3,4140.11,299922,12950,1936,438,32916.23
CMP-2280,Meta (Facebook/IG),Retargeting - Q4,912.63,135053,3164,177,49,2729.06
CMP-2281,Google Ads,Lead Gen - Q2,4851.86,934093,16025,2624,638,32640.68
CMP-2282,TikTok Ads,Lead Gen - Q3,2190.17,243516,2577,204,55,3940.29
CMP-2283,Google Ads,Product Launch - Q2,2475.36,350261,10012,1807,199,35840.91
CMP-2284,Meta (Facebook/IG),Lead Gen - Q3,4817.15,725786,27797,5326,1381,180651.2
CMP-2285,LinkedIn Ads,Brand Awareness - Q3,1639.58,315464,15119,1152,224,44725.02
CMP-2286,Google Ads,Holiday Sale - Q1,3653.65,238213,6396,1263,153,20895.29
CMP-2287,Meta (Facebook/IG),Holiday Sale - Q2,116.13,16178,408,41,11,613.37
CMP-2288,Google Ads,Retargeting - Q4,1857.58,318865,3385,606,139,26538.82
CMP-2289,Meta (Facebook/IG),Retargeting - Q1,4990.34,868918,19360,1754,343,50911.78
CMP-2290,Meta (Facebook/IG),Brand Awareness - Q2,3559.45,667057,17464,2142,406,28155.86
CMP-2291,Meta (Facebook/IG),Brand Awareness - Q4,155.66,12144,175,19,5,429.41
CMP-2292,Google Ads,Brand Awareness - Q1,944.74,137980,5494,1069,140,17302.82
CMP-2293,TikTok Ads,Retargeting - Q1,2486.45,187758,3220,524,130,16649.64
CMP-2294,Google Ads,Brand Awareness - Q4,2725.65,335150,13006,1302,198,10684.35
CMP-2295,Meta (Facebook/IG),Lead Gen - Q2,768.39,133392,4041,376,92,6534.8
CMP-2296,Email Promo,Holiday Sale - Q1,2907.72,475440,6345,1211,312,60407.27
CMP-2297,Meta (Facebook/IG),Brand Awareness - Q3,3523.83,233997,9271,1782,492,39694.02
CMP-2298,TikTok Ads,Brand Awareness - Q2,2921.94,311375,5859,819,121,12659.73
CMP-2299,Email Promo,Brand Awareness - Q1,1067.35,205175,8568,488,96,7434.81
CMP-2300,TikTok Ads,Product Launch - Q4,1482.52,282573,4399,519,125,18840.03
CMP-2301,Meta (Facebook/IG),Product Launch - Q1,4901.19,427564,5531,656,96,6995.01
CMP-2302,Email Promo,Lead Gen - Q3,3509.61,420809,7522,512,102,5431.71
CMP-2303,TikTok Ads,Lead Gen - Q1,2481.99,164926,2703,209,53,8038.49
CMP-2304,TikTok Ads,Holiday Sale - Q4,4213.1,692061,29339,4268,694,71735.96
CMP-2305,Google Ads,Brand Awareness - Q2,2272.07,328227,11796,1029,128,14477.46
CMP-2306,Google Ads,Lead Gen - Q3,3607.46,505191,5967,540,67,13234.24
CMP-2307,Google Ads,Holiday Sale - Q2,3796.91,548420,26542,2107,243,30888.91
CMP-2308,Google Ads,Product Launch - Q3,502.92,79561,1767,300,32,2021.38
CMP-2309,TikTok Ads,Lead Gen - Q4,1173.76,178707,5120,774,214,30289.31
CMP-2310,Email Promo,Brand Awareness - Q4,910.73,48918,2393,414,89,12044.84
CMP-2311,TikTok Ads,Retargeting - Q1,190.75,14375,668,42,4,704.8
CMP-2312,Meta (Facebook/IG),Holiday Sale - Q2,1825.75,107786,1880,260,51,9455.69
CMP-2313,Google Ads,Product Launch - Q2,646.81,74196,2254,287,71,10250.68
CMP-2314,Email Promo,Holiday Sale - Q1,4871.24,606941,21941,2619,713,71662.81
CMP-2315,Google Ads,Product Launch - Q1,2652.6,407925,18633,2304,672,93000.04
CMP-2316,Meta (Facebook/IG),Lead Gen - Q4,4637.28,359973,8590,852,111,7022.16
CMP-2317,LinkedIn Ads,Product Launch - Q1,306.91,42840,1352,71,11,1306.99
CMP-2318,Meta (Facebook/IG),Retargeting - Q2,2503.61,377721,16000,1290,214,34679.61
CMP-2319,TikTok Ads,Retargeting - Q3,3197.88,611708,11679,602,133,11820
CMP-2320,Google Ads,Product Launch - Q2,3268.71,475015,11523,2280,626,42428.24
CMP-2321,Meta (Facebook/IG),Product Launch - Q1,194.08,35107,1733,324,42,5122.07
CMP-2322,Meta (Facebook/IG),Lead Gen - Q2,632.32,45852,1418,98,12,1511.79
CMP-2323,TikTok Ads,Lead Gen - Q1,1647.8,194497,3650,506,76,13719.07
CMP-2324,Google Ads,Lead Gen - Q1,1768.88,188398,6023,695,170,15072.16
CMP-2325,Google Ads,Holiday Sale - Q4,4202.74,258473,4610,497,97,15024.94
CMP-2326,Meta (Facebook/IG),Retargeting - Q1,4627.54,742310,20485,4083,416,68430.49
CMP-2327,Google Ads,Holiday Sale - Q3,1730.43,303803,10658,861,224,37929.38
CMP-2328,Meta (Facebook/IG),Lead Gen - Q4,3510.13,652069,12505,2210,411,33889.28
CMP-2329,Meta (Facebook/IG),Lead Gen - Q1,2112,109241,1659,141,39,2974.97
CMP-2330,Google Ads,Retargeting - Q4,4544.29,261798,8436,1647,167,28001.31
CMP-2331,Meta (Facebook/IG),Brand Awareness - Q2,1282,72017,3039,267,72,4267.93
CMP-2332,TikTok Ads,Retargeting - Q4,4132.65,741999,29408,1566,338,21035.03
CMP-2333,TikTok Ads,Holiday Sale - Q4,3030.15,399882,17910,2729,556,76599.25
CMP-2334,Email Promo,Lead Gen - Q1,1445.22,236950,9909,1664,213,35155.02
CMP-2335,Email Promo,Product Launch - Q2,3328.21,268692,10129,1500,372,39612.92
CMP-2336,Meta (Facebook/IG),Holiday Sale - Q2,3452.59,198202,3067,577,126,6821.96
CMP-2337,Google Ads,Holiday Sale - Q3,251.5,46034,1531,88,12,1695
CMP-2338,Google Ads,Retargeting - Q1,2566.48,301238,5508,415,115,21323.99
CMP-2339,Email Promo,Retargeting - Q1,4232.97,313328,7397,549,116,18952.22
CMP-2340,Google Ads,Product Launch - Q4,1664.52,249448,8567,1202,280,28328.2
CMP-2341,Google Ads,Brand Awareness - Q3,4137.61,804727,35289,6438,1799,156687.18
CMP-2342,Meta (Facebook/IG),Lead Gen - Q1,3531.72,355942,4409,823,103,5633.52
CMP-2343,Email Promo,Brand Awareness - Q4,2819.69,516551,5695,485,96,7922.86
CMP-2344,Email Promo,Retargeting - Q2,3178.88,208171,6229,532,117,18272.77
CMP-2345,Email Promo,Retargeting - Q2,316.35,54901,2230,262,78,7558.53
CMP-2346,Email Promo,Lead Gen - Q2,4613.57,427289,4602,299,35,2815.87
CMP-2347,Meta (Facebook/IG),Holiday Sale - Q2,3886.55,359420,4641,830,194,33763.92
CMP-2348,Email Promo,Product Launch - Q4,1376.61,192391,5265,940,182,20992.85
CMP-2349,Google Ads,Product Launch - Q2,3964.82,450704,20935,1659,253,14757.98
CMP-2350,TikTok Ads,Brand Awareness - Q4,511.68,93249,2605,397,61,9072.24
CMP-2351,TikTok Ads,Lead Gen - Q1,1062.6,189521,9373,1796,291,28521.38
CMP-2352,Google Ads,Lead Gen - Q1,765.11,105274,3249,255,67,8292.29
CMP-2353,Meta (Facebook/IG),Lead Gen - Q4,1485.45,170537,4877,868,209,25156.68
CMP-2354,Email Promo,Product Launch - Q4,4827.05,551029,6246,371,41,6089.59
CMP-2355,Email Promo,Lead Gen - Q3,2814.82,183544,6737,1050,175,23235.95
CMP-2356,Google Ads,Product Launch - Q2,1629.56,130845,3629,232,42,8348.65
CMP-2357,Google Ads,Brand Awareness - Q4,341.62,47043,1080,138,34,4299.79
CMP-2358,Meta (Facebook/IG),Product Launch - Q4,4088.53,535050,22064,3803,866,150177.16
CMP-2359,Google Ads,Brand Awareness - Q2,597.43,66361,1881,288,45,8146.58
CMP-2360,Meta (Facebook/IG),Holiday Sale - Q2,3158.08,434193,17488,1636,379,54832.2
CMP-2361,Google Ads,Holiday Sale - Q2,4113.15,744102,33520,2783,564,101236.78
CMP-2362,Email Promo,Retargeting - Q4,740.48,65580,2746,166,30,5371.33
CMP-2363,Google Ads,Brand Awareness - Q1,1530.58,131998,4779,625,134,12779.46
CMP-2364,Email Promo,Brand Awareness - Q4,1899.71,187234,7910,747,165,14586.01
CMP-2365,TikTok Ads,Product Launch - Q3,3196.92,469285,17884,3449,419,50736.3
CMP-2366,Google Ads,Product Launch - Q4,4071.33,611641,11172,1792,242,31039.28
CMP-2367,Meta (Facebook/IG),Holiday Sale - Q2,2618.53,484665,19459,2352,338,48722.78
CMP-2368,Meta (Facebook/IG),Product Launch - Q1,4932.52,899930,30923,2431,243,19486.62
CMP-2369,Google Ads,Lead Gen - Q4,2108.1,325935,6332,669,176,9186.6
CMP-2370,Meta (Facebook/IG),Retargeting - Q3,4158.53,818885,10432,1108,142,27784.33
CMP-2371,Google Ads,Retargeting - Q2,2038.34,361019,6054,466,73,13955.18
CMP-2372,Meta (Facebook/IG),Holiday Sale - Q1,2833.89,197566,3084,171,46,7399.9
CMP-2373,Google Ads,Retargeting - Q3,1697.48,236528,5160,871,205,28607.46
CMP-2374,Meta (Facebook/IG),Brand Awareness - Q4,2782.32,263774,7313,954,101,15912.97
CMP-2375,Google Ads,Retargeting - Q1,2285.56,172418,3303,393,114,8122.57
CMP-2376,TikTok Ads,Brand Awareness - Q1,3205.87,238724,4148,255,27,3261.44
CMP-2377,Google Ads,Holiday Sale - Q4,2680.13,193326,3052,248,70,5026.46
CMP-2378,Google Ads,Product Launch - Q4,380.04,36604,594,36,5,734.41
CMP-2379,Meta (Facebook/IG),Brand Awareness - Q1,1657.38,265474,8241,1516,415,39031.15
CMP-2380,TikTok Ads,Holiday Sale - Q4,4863.5,716415,25022,3109,614,116530.25
CMP-2381,Google Ads,Holiday Sale - Q1,4439.67,780303,22627,2737,458,78375.74
CMP-2382,LinkedIn Ads,Product Launch - Q1,4969.71,753714,18035,1981,223,38007.04
CMP-2383,Google Ads,Lead Gen - Q1,4645.09,804141,31455,3191,654,74107.53
CMP-2384,Meta (Facebook/IG),Retargeting - Q2,4545.94,462904,22525,1587,255,29057.11
CMP-2385,Google Ads,Brand Awareness - Q1,2786.55,141690,5185,520,63,6759.7
CMP-2386,Google Ads,Retargeting - Q4,1139.14,80119,3149,431,118,6616.8
CMP-2387,TikTok Ads,Brand Awareness - Q3,3684.86,713282,33147,4402,533,79430.37
CMP-2388,Meta (Facebook/IG),Lead Gen - Q1,4944.08,897912,37353,3399,608,79208.8
CMP-2389,Email Promo,Brand Awareness - Q2,1244.42,149633,4853,549,120,10693.32
CMP-2390,TikTok Ads,Lead Gen - Q4,2239.44,160362,4915,554,147,19942.58
CMP-2391,Email Promo,Brand Awareness - Q4,2518.86,159209,7457,1421,357,46159.31
CMP-2392,Meta (Facebook/IG),Brand Awareness - Q4,4550.02,714647,9331,1522,358,43064.06
CMP-2393,TikTok Ads,Product Launch - Q1,3671.4,731753,9499,1103,317,35220.27
CMP-2394,Google Ads,Brand Awareness - Q4,2961.42,160795,8039,588,157,8250.82
CMP-2395,LinkedIn Ads,Brand Awareness - Q4,4846.88,586034,6019,1156,293,47748.94
CMP-2396,Google Ads,Holiday Sale - Q2,1150.94,58614,902,154,37,3759.92
CMP-2397,Google Ads,Holiday Sale - Q1,4353.48,322688,13015,1145,280,33497.42
CMP-2398,Google Ads,Holiday Sale - Q4,860.54,89510,4166,465,127,16052.17
CMP-2399,TikTok Ads,Retargeting - Q3,1094.95,152487,5692,811,237,41372.61
CMP-2400,Meta (Facebook/IG),Lead Gen - Q2,685.18,49415,1452,143,42,3590.2
CMP-2401,Meta (Facebook/IG),Holiday Sale - Q1,4101.16,742941,28283,4560,1162,154415.29
CMP-2402,TikTok Ads,Product Launch - Q1,3518.72,580264,20002,2989,672,99426.16
CMP-2403,Meta (Facebook/IG),Holiday Sale - Q1,2335.15,164530,7057,982,187,20212.52
CMP-2404,Meta (Facebook/IG),Lead Gen - Q1,2896.91,162135,6650,736,132,20331.95
CMP-2405,TikTok Ads,Brand Awareness - Q2,1885.92,221925,5935,685,121,13403.07
CMP-2406,TikTok Ads,Retargeting - Q3,3024.66,437320,12358,1537,381,21166.43
CMP-2407,Meta (Facebook/IG),Holiday Sale - Q2,4848.44,322117,10664,1700,440,39117.09
CMP-2408,Meta (Facebook/IG),Lead Gen - Q2,3728.41,590798,23469,1673,358,38579.23
CMP-2409,Meta (Facebook/IG),Holiday Sale - Q3,3695.55,266071,5053,998,192,14634.96
CMP-2410,Meta (Facebook/IG),Product Launch - Q3,250.36,44926,1834,279,33,2820.49
CMP-2411,Email Promo,Lead Gen - Q2,832.18,160554,2696,392,84,15748.8
CMP-2412,Google Ads,Retargeting - Q4,3789.48,458224,10458,1404,410,41963.7
CMP-2413,Google Ads,Retargeting - Q2,2051.21,209338,5505,1080,119,9946.18
CMP-2414,TikTok Ads,Holiday Sale - Q4,3359.49,240807,10965,1115,164,25726.39
CMP-2415,TikTok Ads,Holiday Sale - Q3,4377.34,249390,6733,776,77,9204.6
CMP-2416,Google Ads,Lead Gen - Q4,493.22,93322,1408,82,13,800.46
CMP-2417,TikTok Ads,Lead Gen - Q4,4781.71,468836,20164,2097,331,40986.54
CMP-2418,TikTok Ads,Lead Gen - Q2,1027.32,72443,1316,164,30,4580.83
CMP-2419,Meta (Facebook/IG),Holiday Sale - Q4,3313.52,634744,7653,540,111,12996.94
CMP-2420,Meta (Facebook/IG),Lead Gen - Q1,2739.43,350334,6740,660,178,18005.54
CMP-2421,Email Promo,Product Launch - Q2,1812.62,240187,8980,1648,209,39536.7
CMP-2422,TikTok Ads,Holiday Sale - Q3,4697.62,794915,21166,2380,710,62080.43
CMP-2423,Meta (Facebook/IG),Brand Awareness - Q3,1566.19,168335,7408,1177,331,39375.41
CMP-2424,Email Promo,Holiday Sale - Q2,4263.52,793087,16147,2297,530,49159.69
CMP-2425,Email Promo,Holiday Sale - Q1,1964.71,171107,6119,884,235,21117.19
CMP-2426,Email Promo,Lead Gen - Q4,3426.67,394039,6979,953,112,17599.73
CMP-2427,Meta (Facebook/IG),Product Launch - Q3,3321.94,617291,25800,3815,515,87788.76
CMP-2428,Google Ads,Holiday Sale - Q1,4161.63,815008,9576,1254,283,48835.03
CMP-2429,Meta (Facebook/IG),Product Launch - Q4,814.38,158769,5780,894,108,9003.62
CMP-2430,Meta (Facebook/IG),Brand Awareness - Q2,4241.67,699918,18782,3477,708,127144.75
CMP-2431,Meta (Facebook/IG),Product Launch - Q2,3333.46,180363,3140,599,91,6743.68
CMP-2432,Google Ads,Brand Awareness - Q1,538.13,54368,1312,166,29,4003.58
CMP-2433,Meta (Facebook/IG),Product Launch - Q3,2793.64,406197,16469,829,111,9919.9
CMP-2434,Google Ads,Product Launch - Q3,1366.14,133196,5793,1065,205,17542.13
CMP-2435,TikTok Ads,Retargeting - Q1,2396.45,152688,3454,635,64,11340.3
CMP-2436,TikTok Ads,Product Launch - Q4,3297.7,499955,6157,707,198,30057.15
CMP-2437,Meta (Facebook/IG),Holiday Sale - Q4,796.4,146676,4668,644,113,19981.31
CMP-2438,Google Ads,Product Launch - Q3,4574.39,338563,11231,639,107,16948.32
CMP-2439,Meta (Facebook/IG),Brand Awareness - Q1,2736.3,492954,7137,375,53,9209.81
CMP-2440,Google Ads,Lead Gen - Q2,3114.46,216711,8785,1120,179,30329.17
CMP-2441,Meta (Facebook/IG),Product Launch - Q2,4690.63,380773,12497,1040,177,12401.46
CMP-2442,Email Promo,Lead Gen - Q4,3394.28,513862,18080,1183,170,33122.4
CMP-2443,Meta (Facebook/IG),Lead Gen - Q3,1456.4,97755,3901,265,59,4800.16
CMP-2444,Google Ads,Lead Gen - Q3,1774.42,181121,8041,1228,254,30721.37
CMP-2445,TikTok Ads,Holiday Sale - Q1,4298.66,344396,8835,609,107,17280.52
CMP-2446,Google Ads,Holiday Sale - Q3,903.05,106404,3810,593,71,7489.3
CMP-2447,Google Ads,Lead Gen - Q1,4436.02,279049,10272,1374,402,71229.46
CMP-2448,TikTok Ads,Holiday Sale - Q2,136.29,24104,500,80,23,1524.47
CMP-2449,Google Ads,Lead Gen - Q3,3164.56,278923,13942,2471,330,51592.07
CMP-2450,Google Ads,Retargeting - Q3,3170.29,174915,1750,182,22,2134.04
CMP-2451,Email Promo,Retargeting - Q1,1698.07,143084,4137,571,96,18878.63
CMP-2452,TikTok Ads,Lead Gen - Q3,3278.46,197708,5280,319,75,6805.36
CMP-2453,Meta (Facebook/IG),Brand Awareness - Q3,194.84,34820,1214,236,28,1550.16
CMP-2454,Google Ads,Retargeting - Q1,3781.14,748168,36156,3438,572,52358.5
CMP-2455,Meta (Facebook/IG),Holiday Sale - Q1,2639.12,427230,10023,624,74,9526.15
CMP-2456,Meta (Facebook/IG),Lead Gen - Q3,4249.79,702905,23814,2508,424,56547.89
CMP-2457,Meta (Facebook/IG),Product Launch - Q1,3888.72,371696,13486,1598,455,56380.05
CMP-2458,TikTok Ads,Product Launch - Q4,4741.01,593523,7442,548,144,19930.82
CMP-2459,TikTok Ads,Brand Awareness - Q4,4662.05,512205,21187,3099,621,109999.14
CMP-2460,TikTok Ads,Lead Gen - Q3,576.45,32962,1575,312,32,2135.26
CMP-2461,TikTok Ads,Product Launch - Q4,2797.67,551802,16450,1398,201,18893.87
CMP-2462,Meta (Facebook/IG),Lead Gen - Q4,232.01,44530,1202,201,30,3502.15
CMP-2463,LinkedIn Ads,Retargeting - Q4,1930.88,197587,6495,919,123,15159.41
CMP-2464,TikTok Ads,Brand Awareness - Q3,3265.12,424194,20310,2747,704,46027.35
CMP-2465,Meta (Facebook/IG),Lead Gen - Q4,629.71,54815,2288,201,38,3719.19
CMP-2466,Google Ads,Brand Awareness - Q4,3473.09,372219,8838,1220,258,43586.97
CMP-2467,Google Ads,Holiday Sale - Q2,2880.91,232160,5719,324,83,10432.22
CMP-2468,Meta (Facebook/IG),Retargeting - Q2,1178.51,165663,7083,487,53,4977.07
CMP-2469,TikTok Ads,Lead Gen - Q2,4541.79,707065,9067,1424,167,12716.13
CMP-2470,Email Promo,Lead Gen - Q2,115.51,22510,1006,95,10,1546.62
CMP-2471,Email Promo,Retargeting - Q3,1891.71,157732,3151,527,56,6432.31
CMP-2472,LinkedIn Ads,Retargeting - Q4,2251.97,260697,6944,815,98,14812.34
CMP-2473,TikTok Ads,Brand Awareness - Q4,3377.61,620332,13200,2538,569,82972.88
CMP-2474,Meta (Facebook/IG),Lead Gen - Q3,4732.83,895867,29464,5257,1109,110300.87
CMP-2475,Google Ads,Retargeting - Q2,537.22,102558,2399,287,56,3382.57
CMP-2476,TikTok Ads,Retargeting - Q2,951.9,174928,3809,215,40,6446.12
CMP-2477,Meta (Facebook/IG),Lead Gen - Q1,1800.25,305780,3719,283,68,9211.41
CMP-2478,Google Ads,Lead Gen - Q1,1913.02,208365,2959,359,43,6732.73
CMP-2479,Google Ads,Product Launch - Q1,2712.87,378191,5301,504,100,18496.17
CMP-2480,LinkedIn Ads,Brand Awareness - Q1,1941.25,284615,8247,665,191,19675.23
CMP-2481,TikTok Ads,Lead Gen - Q3,4429.12,720567,19804,1374,196,25449.9
CMP-2482,Meta (Facebook/IG),Lead Gen - Q4,2034.47,240240,8796,1179,213,39084.16
CMP-2483,Google Ads,Retargeting - Q1,852.48,130393,5101,994,288,28993.72
CMP-2484,TikTok Ads,Lead Gen - Q4,824.3,112565,3632,438,120,10237.63
CMP-2485,TikTok Ads,Lead Gen - Q3,4994.05,972958,33696,3317,853,133398.9
CMP-2486,Email Promo,Lead Gen - Q3,1463.98,146876,4370,682,200,38678.29
CMP-2487,Google Ads,Lead Gen - Q1,2419.11,244196,7535,880,118,11713.4
CMP-2488,Meta (Facebook/IG),Product Launch - Q2,3674.33,333916,8439,1333,199,28370.91
CMP-2489,Email Promo,Lead Gen - Q3,3295.44,469715,10459,861,212,32692.76
CMP-2490,Meta (Facebook/IG),Holiday Sale - Q2,1887.55,207189,3617,523,73,11561.15
CMP-2491,Meta (Facebook/IG),Lead Gen - Q4,4932.87,469424,5780,448,71,9247.15
CMP-2492,TikTok Ads,Retargeting - Q2,431.11,58360,1458,134,20,1761.12
CMP-2493,Email Promo,Lead Gen - Q2,4459.46,725998,26603,4307,547,108146.61
CMP-2494,Google Ads,Lead Gen - Q4,534.8,34008,1339,221,23,4278.56
